"source","page","urls","row","order"
"./googleresults/FarmersWeekly/crops/search (3).html",3,"https://www.fwi.co.uk/arable/land-preparation/cover-crops/why-dyson-farming-is-trialling-different-cover-crops",6,155
"./googleresults/FarmersWeekly/crops/search (3).html",3,"https://www.fwi.co.uk/arable/crop-management/disease-management/farmer-grazes-2500-sheep-on-cereal-crops-for-disease-control",7,156
"./googleresults/FarmersWeekly/crops/search (3).html",3,"https://www.fwi.co.uk/business/business-management/agricultural-transition/are-wetland-crops-the-future-on-lowland-peat",8,157
"./googleresults/FarmersWeekly/crops/search (3).html",3,"https://www.fwi.co.uk/arable/other-crops/why-flax-for-fibre-could-reappear-in-arable-rotations",9,158
"./googleresults/FarmersWeekly/crops/search (3).html",3,"https://www.fwi.co.uk/arable/crop-watch/crop-watch-wheat-crop-failures-and-missed-herbicides",10,159
"./googleresults/FarmersWeekly/livestock/search (3).html",3,"https://www.fwi.co.uk/livestock/dairy/wearable-device-for-cattle-aims-to-improve-dairy-health",1,160
"./googleresults/FarmersWeekly/livestock/search (3).html",3,"https://www.fwi.co.uk/livestock/grassland-management/how-selection-pressure-is-building-a-resilient-beef-herd",2,161
"./googleresults/FarmersWeekly/livestock/search (3).html",3,"https://www.fwi.co.uk/machinery",3,162
"./googleresults/FarmersWeekly/livestock/search (3).html",3,"https://www.fwi.co.uk/livestock/sheep/why-breed-snobbery-could-challenge-liveweight-sale",4,163
"./googleresults/FarmersWeekly/livestock/search (3).html",3,"https://www.fwi.co.uk/livestock/health-welfare/acorn-poisoning-in-livestock-symptoms-treatment-and-prevention",5,164
"./googleresults/FarmersWeekly/livestock/search (3).html",3,"https://www.fwi.co.uk/livestock/grassland-management/how-a-devon-farm-has-improved-sheep-productivity-and-biodiversity",6,165
"./googleresults/FarmersWeekly/livestock/search (3).html",3,"https://www.fwi.co.uk/livestock/how-to-group-calves-for-successful-social-rearing",7,166
"./googleresults/FarmersWeekly/livestock/search (3).html",3,"https://www.fwi.co.uk/business/business-management/business-clinic/business-clinic-how-does-livestock-theft-cover-work",8,167
"./googleresults/FarmersWeekly/livestock/search (3).html",3,"https://www.fwi.co.uk/livestock/health-welfare/livestock-diseases/bovine-tb/bovine-tb-in-england-at-15-year-low-but-what-more-can-be-done",9,168
"./googleresults/FarmersWeekly/livestock/search (3).html",3,"https://www.fwi.co.uk/machinery/royal-welsh-show-machinery-highlights",10,169
"./googleresults/FarmersWeekly/foodsystem/search (3).html",3,"https://www.fwi.co.uk/news/farm-policy/somerset-farmers-hit-back-at-jacob-rees-mogg-hormone-comments",1,170
"./googleresults/FarmersWeekly/foodsystem/search (3).html",3,"https://www.fwi.co.uk/news/france-unveils-e200m-fund-for-home-grown-fruit-and-veg",3,172
"./googleresults/FarmersWeekly/foodsystem/search (3).html",3,"https://www.fwi.co.uk/arable/crop-management/how-biologicals-and-new-approaches-are-changing-pesticide-use",4,173
"./googleresults/FarmersWeekly/foodsystem/search (3).html",3,"https://www.fwi.co.uk/business/business-management/agricultural-transition/upl-launches-new-farmer-first-biosolutions-platform",5,174
"./googleresults/FarmersWeekly/foodsystem/search (3).html",3,"https://www.fwi.co.uk/livestock/poultry/broilers/high-court-rejects-legal-challenge-over-fast-growing-broilers",6,175
"./googleresults/FarmersWeekly/foodsystem/search (3).html",3,"https://www.fwi.co.uk/news/environment/local-farmers-lead-clean-up-of-phosphate-polluted-river",7,176
"./googleresults/FarmersWeekly/foodsystem/search (3).html",3,"https://www.fwi.co.uk/livestock/poultry/welfare-group-says-wild-birds-are-victims-not-cause-of-bird-flu",8,177
"./googleresults/FarmersWeekly/farming/search (4).html",4,"https://www.fwi.co.uk/farm-life/farmers-weekly-awards-2023-farming-champion-of-the-year",1,178
"./googleresults/FarmersWeekly/farming/search (4).html",4,"https://www.fwi.co.uk/business/farming-snubbed-in-review-of-shortage-occupation-list",4,181
"./googleresults/FarmersWeekly/farming/search (4).html",4,"https://www.fwi.co.uk/news/2023-what-made-the-farming-news-in-may-and-june",5,182
"./googleresults/FarmersWeekly/farming/search (4).html",4,"https://www.fwi.co.uk/news/farm-policy/farmers-turn-their-backs-on-the-political-process",6,183
"./googleresults/FarmersWeekly/farming/search (4).html",4,"https://www.fwi.co.uk/news/this-week-in-farming-protests-pricey-rams-and-rt-latest",7,184
"./googleresults/FarmersWeekly/farming/search (4).html",4,"https://www.fwi.co.uk/news/natural-england-under-fire-for-anti-farming-stance",8,185
"./googleresults/FarmersWeekly/farming/search (4).html",4,"https://www.fwi.co.uk/news/review-of-the-year-2023-november-and-december",9,186
"./googleresults/FarmersWeekly/farming/search (4).html",4,"https://www.fwi.co.uk/business/business-management/share-farming-offers-alternative-structure-with-benefits",10,187
"./googleresults/FarmersWeekly/agriculture/search (4).html",4,"https://www.fwi.co.uk/business/business-management/agricultural-transition/draft-bill-aims-to-deliver-sustainable-farming-for-scotland",1,188
"./googleresults/FarmersWeekly/agriculture/search (4).html",4,"https://www.fwi.co.uk/business/business-management/agricultural-transition/analysis-what-is-being-done-to-secure-water-resources-for-uk-farmers",3,190
"./googleresults/FarmersWeekly/agriculture/search (4).html",4,"https://www.fwi.co.uk/business/business-management/jump-in-profits-for-openfield-agriculture",4,191
"./googleresults/FarmersWeekly/agriculture/search (4).html",4,"https://www.fwi.co.uk/transition-podcast",10,197
"./googleresults/FarmersWeekly/agriculture/search (4).html",4,"https://www.fwi.co.uk/business/business-management/tenancies-rents/changes-to-farm-tenancy-succession-what-you-need-to-know",11,198
"./googleresults/FarmersWeekly/agriculture/search (4).html",4,"https://www.fwi.co.uk/farm-life/colleges/how-to-ace-your-ucas-application-and-personal-statement",12,199
"./googleresults/FarmersWeekly/crops/search (4).html",4,"https://www.fwi.co.uk/arable/pulses/cropping-beans-helps-dorset-grower-in-move-to-regen-farming",1,200
"./googleresults/FarmersWeekly/crops/search (4).html",4,"https://www.fwi.co.uk/arable/crop-management/disease-management/why-stem-rust-could-be-back-in-wheat-crops-and-what-to-do-about-it",2,201
"./googleresults/FarmersWeekly/crops/search (4).html",4,"https://www.fwi.co.uk/arable/osr/osr-makes-a-comeback-with-new-drill-and-companion-crop",3,202
"./googleresults/FarmersWeekly/crops/search (4).html",4,"https://www.fwi.co.uk/arable/land-preparation/soils/how-natural-fungi-can-be-encouraged-to-aid-crop-production",4,203
