"source","page","urls","row","order"
"./googleresults/TheTelegraph/agriculture/search.html",0,"https://www.telegraph.co.uk/business/2023/12/26/england-farmers-selling-land-winemakers/",5,15
"./googleresults/TheTelegraph/agriculture/search.html",0,"https://www.telegraph.co.uk/global-health/climate-and-people/underground-fungi-colonies-agriculture-food-crops/",6,16
"./googleresults/TheTelegraph/agriculture/search.html",0,"https://www.telegraph.co.uk/business/2023/11/17/lab-grown-food-next-great-investment-boom-save-world/",7,17
"./googleresults/TheTelegraph/agriculture/search.html",0,"https://www.telegraph.co.uk/global-health/climate-and-people/genetic-breakthrough-promises-cheap-crop-costs-worlds-poorest/",8,18
"./googleresults/TheTelegraph/agriculture/search.html",0,"https://www.telegraph.co.uk/money/net-zero/british-farmers-swapping-sheep-solar-panels/",10,20
"./googleresults/TheTelegraph/crops/search.html",0,"https://www.telegraph.co.uk/global-health/climate-and-people/underused-foods-could-help-end-scourge-of-malnutrition/",2,22
"./googleresults/TheTelegraph/crops/search.html",0,"https://www.telegraph.co.uk/global-health/climate-and-people/crop-pandemic-agriculture-global-south-food-security/",4,24
"./googleresults/TheTelegraph/crops/search.html",0,"https://www.telegraph.co.uk/news/2023/11/02/near-record-crop-of-hawthorn-berries-a-boost-to-wildlife/",6,26
"./googleresults/TheTelegraph/crops/search.html",0,"https://www.telegraph.co.uk/gardening/grow-to-eat/cult-of-prizewinning-veg-and-how-to-supersize-your-crop/",7,27
"./googleresults/TheTelegraph/crops/search.html",0,"https://www.telegraph.co.uk/world-news/2023/10/10/climate-change-france-wine-crops-italy-bad-harvest/",9,29
"./googleresults/TheTelegraph/crops/search.html",0,"https://www.telegraph.co.uk/gardening/how-to-grow/still-veg-i-can-plant-now-picked-broad-beans/",11,31
"./googleresults/TheTelegraph/livestock/search.html",0,"https://www.telegraph.co.uk/world-news/2023/04/01/dutch-government-nitrogen-emissions-policy-farming-party/",1,32
"./googleresults/TheTelegraph/livestock/search.html",0,"https://www.telegraph.co.uk/world-news/2023/12/15/watch-escaped-bull-rush-hour-chaos-new-jersey-newark-penn/",2,33
"./googleresults/TheTelegraph/livestock/search.html",0,"https://www.telegraph.co.uk/world-news/2023/03/23/dutch-farmers-collision-course-brussels-compulsory-farm-buyouts/",3,34
"./googleresults/TheTelegraph/livestock/search.html",0,"https://www.telegraph.co.uk/money/tax/inheritance/inheritance-tax-loophole-farm-buyers-rural-britain/",4,35
"./googleresults/TheTelegraph/livestock/search.html",0,"https://www.telegraph.co.uk/news/2023/01/06/coming-farm-near-worlds-first-manure-powered-tractor/",5,36
"./googleresults/TheTelegraph/livestock/search.html",0,"https://www.telegraph.co.uk/food-and-drink/features/the-british-dairy-farmer-shaking-up-the-milk-world/",6,37
"./googleresults/TheTelegraph/livestock/search.html",0,"https://www.telegraph.co.uk/lifestyle/2023/02/27/jeremy-clarkson-right-badgers-uk-protected/",7,38
"./googleresults/TheTelegraph/livestock/search.html",0,"https://www.telegraph.co.uk/news/2023/12/20/wolves-hunted-brussels-plan-weaken-protection/",8,39
"./googleresults/TheTelegraph/livestock/search.html",0,"https://www.telegraph.co.uk/royal-family/2023/05/25/king-charles-sheep-removed-sandringham-estate-activists/",9,40
"./googleresults/TheTelegraph/livestock/search.html",0,"https://www.telegraph.co.uk/travel/ban-dogs-from-the-uk-countryside/",10,41
"./googleresults/TheTelegraph/foodsystem/search.html",0,"https://www.telegraph.co.uk/global-health/climate-and-people/climate-change-urgent-action-on-global-food-systems/",1,42
"./googleresults/TheTelegraph/foodsystem/search.html",0,"https://www.telegraph.co.uk/news/2023/04/20/our-broken-food-system-making-people-behave-like-alcoholics/",2,43
"./googleresults/TheTelegraph/foodsystem/search.html",0,"https://www.telegraph.co.uk/global-health/climate-and-people/food-global-summit-uk-brazil-andrew-mitchell-optimism/",3,44
"./googleresults/TheTelegraph/foodsystem/search.html",0,"https://www.telegraph.co.uk/global-health/climate-and-people/food-banks-surge-global-hunger-bangkok-thailand-food-waste/",4,45
"./googleresults/TheTelegraph/foodsystem/search.html",0,"https://www.telegraph.co.uk/news/2023/12/23/bankrupt-birmingham-held-seminars-importance-food/",5,46
"./googleresults/TheTelegraph/foodsystem/search.html",0,"https://www.telegraph.co.uk/food-and-drink/features/forget-eating-less-january-need-eat-far-save-foods-extinction/",6,47
"./googleresults/TheTelegraph/foodsystem/search.html",0,"https://www.telegraph.co.uk/food-and-drink/sustainable-farming/leaf-marque-certification/",7,48
"./googleresults/TheTelegraph/foodsystem/search.html",0,"https://www.telegraph.co.uk/health-fitness/diet/nutrition/the-american-beige-diet-thats-making-us-all-sick/",9,50
"./googleresults/TheTelegraph/foodsystem/search.html",0,"https://www.telegraph.co.uk/food-and-drink/sustainable-farming/fava-beans-save-planet/",10,51
"./googleresults/TheTelegraph/farming/search (1).html",1,"https://www.telegraph.co.uk/news/2023/10/10/farming-subsidies-income-food-production-environment/",1,52
"./googleresults/TheTelegraph/farming/search (1).html",1,"https://www.telegraph.co.uk/business/2023/03/09/british-farmers-have-two-options-go-green-go/",4,55
"./googleresults/TheTelegraph/farming/search (1).html",1,"https://www.telegraph.co.uk/news/2023/08/26/defra-england-hedgerows-agricultural-subsidies-cut/",5,56
"./googleresults/TheTelegraph/farming/search (1).html",1,"https://www.telegraph.co.uk/environment/2023/11/26/how-green-lairds-are-ousting-traditional-food-producers/",8,59
"./googleresults/TheTelegraph/farming/search (1).html",1,"https://www.telegraph.co.uk/business/2023/02/21/tories-have-abandoned-farmers-risk-losing-rural-vote/",9,60
"./googleresults/TheTelegraph/farming/search (1).html",1,"https://www.telegraph.co.uk/news/2023/07/29/farmers-going-green-inheritance-tax/",10,61
"./googleresults/TheTelegraph/agriculture/search (1).html",1,"https://www.telegraph.co.uk/news/2023/09/22/jeremy-clarkson-not-regular-farmer-tory-mp/",3,64
"./googleresults/TheTelegraph/agriculture/search (1).html",1,"https://www.telegraph.co.uk/opinion/2023/12/29/letters-rewilding-obstacle-progress-british-food-production/",5,66
"./googleresults/TheTelegraph/agriculture/search (1).html",1,"https://www.telegraph.co.uk/authors/i/ip-it/ismahane-elouafi/",7,68
"./googleresults/TheTelegraph/agriculture/search (1).html",1,"https://www.telegraph.co.uk/global-health/climate-and-people/soaring-fertiliser-prices-causing-global-hunger-russias-grain/",9,70
"./googleresults/TheTelegraph/agriculture/search (1).html",1,"https://www.telegraph.co.uk/global-health/terror-and-security/farmers-struggle-sell-produce-ukraine-war-limits-global-fertiliser/",10,71
"./googleresults/TheTelegraph/agriculture/search (1).html",1,"https://www.telegraph.co.uk/authors/j/ja-je/jamie-blackett/",11,72
"./googleresults/TheTelegraph/agriculture/search (1).html",1,"https://www.telegraph.co.uk/global-health/climate-and-people/india-rice-export-global-ban-food-security-shortsages/",12,73
"./googleresults/TheTelegraph/crops/search (1).html",1,"https://www.telegraph.co.uk/gardening/how-to-grow/hardiest-veg-plant-2023/",1,74
"./googleresults/TheTelegraph/crops/search (1).html",1,"https://www.telegraph.co.uk/news/2023/02/17/how-spiders-could-save-world-crop-eating-pests-according-scientists/",5,78
"./googleresults/TheTelegraph/crops/search (1).html",1,"https://www.telegraph.co.uk/food-and-drink/features/british-farmer-grows-baked-beans-uk/",7,80
"./googleresults/TheTelegraph/crops/search (1).html",1,"https://www.telegraph.co.uk/food-and-drink/sustainable-farming/polly-bee-tech-increase-crop-yields/",9,82
"./googleresults/TheTelegraph/crops/search (1).html",1,"https://www.telegraph.co.uk/news/2023/08/08/bananas-found-growing-in-uk-wet-summer-rain-rhs/",10,83
"./googleresults/TheTelegraph/livestock/search (1).html",1,"https://www.telegraph.co.uk/health-fitness/diet/nutrition/why-meat-has-a-place-in-a-healthy-diet/",2,85
"./googleresults/TheTelegraph/livestock/search (1).html",1,"https://www.telegraph.co.uk/world-news/2023/06/03/ireland-farmers-revolt-cattle-cull-plan-climate-change-targ/",4,87
"./googleresults/TheTelegraph/livestock/search (1).html",1,"https://www.telegraph.co.uk/news/2023/09/13/vegan-vigilantes-are-crushing-the-countryside/",5,88
"./googleresults/TheTelegraph/livestock/search (1).html",1,"https://www.telegraph.co.uk/news/2023/04/12/new-forest-visitors-fined-up-to-1000-if-they-pet-ponies/",6,89
"./googleresults/TheTelegraph/livestock/search (1).html",1,"https://www.telegraph.co.uk/news/2023/04/06/govt-considers-coronation-fund-to-save-farm-breeds/",7,90
"./googleresults/TheTelegraph/livestock/search (1).html",1,"https://www.telegraph.co.uk/news/2023/05/23/new-forest-commoners-pony-attacked-australian-cattle-dog/",8,91
"./googleresults/TheTelegraph/livestock/search (1).html",1,"https://www.telegraph.co.uk/news/2023/06/05/electric-collar-ban-rishi-sunak-farmers-sheep-dog-attacks/",9,92
"./googleresults/TheTelegraph/livestock/search (1).html",1,"https://www.telegraph.co.uk/news/2023/05/25/animal-welfare-bill-scrapped-government/",10,93
"./googleresults/TheTelegraph/foodsystem/search (1).html",1,"https://www.telegraph.co.uk/royal-family/2023/12/20/vegan-activist-group-prince-williams-earthshot-prize/",1,94
"./googleresults/TheTelegraph/foodsystem/search (1).html",1,"https://www.telegraph.co.uk/news/2023/01/31/last-of-us-bread-theory-ergot-poisoning-witch-trials/",2,95
"./googleresults/TheTelegraph/foodsystem/search (1).html",1,"https://www.telegraph.co.uk/columnists/2023/07/25/corfu-rhodes-greece-climate-change-threat-global-warming/",4,97
"./googleresults/TheTelegraph/foodsystem/search (1).html",1,"https://www.telegraph.co.uk/royal-family/2023/08/16/prince-william-earthshot-prize-vegan-category/",5,98
"./googleresults/TheTelegraph/foodsystem/search (1).html",1,"https://www.telegraph.co.uk/business/2023/05/05/black-british-business-awards-kene-umeasiegbu/",7,100
"./googleresults/TheTelegraph/foodsystem/search (1).html",1,"https://www.telegraph.co.uk/news/2023/02/14/pictured-members-public-drag-animal-rights-protesters-westminster/",8,101
"./googleresults/TheTelegraph/foodsystem/search (1).html",1,"https://www.telegraph.co.uk/business/2023/05/16/ftse-100-markets-live-news-ons-inflation/",9,102
"./googleresults/TheTelegraph/foodsystem/search (1).html",1,"https://www.telegraph.co.uk/racing/2023/05/03/epsom-derby-security-threat-animal-rising-protesters/",10,103
"./googleresults/TheTelegraph/farming/search (2).html",2,"https://www.telegraph.co.uk/environment/2023/09/17/royal-countryside-fund-changing-farmers-lives/",1,104
"./googleresults/TheTelegraph/farming/search (2).html",2,"https://www.telegraph.co.uk/food-and-drink/features/could-vertical-farming-solve-food-crisis/",2,105
"./googleresults/TheTelegraph/farming/search (2).html",2,"https://www.telegraph.co.uk/environment/2023/11/22/is-sheep-farming-finished-on-dartmoor/",3,106
"./googleresults/TheTelegraph/farming/search (2).html",2,"https://www.telegraph.co.uk/news/2023/11/12/jeremy-clarksons-farm-good-pig-farmer-kaleb-cooper/",4,107
"./googleresults/TheTelegraph/farming/search (2).html",2,"https://www.telegraph.co.uk/news/2023/12/10/british-pubs-farms-dying-save-grow-vegetables/",5,108
"./googleresults/TheTelegraph/farming/search (2).html",2,"https://www.telegraph.co.uk/world-news/2023/09/28/farmers-spain-tractors-animals-social-media-influencers/",7,110
"./googleresults/TheTelegraph/farming/search (2).html",2,"https://www.telegraph.co.uk/news/2023/02/05/jeremy-clarkson-says-farming-mainly-filling-forms/",8,111
"./googleresults/TheTelegraph/farming/search (2).html",2,"https://www.telegraph.co.uk/news/2023/03/25/many-british-farmers-suffering-planning-difficulties-jeremy/",10,113
"./googleresults/TheTelegraph/agriculture/search (2).html",2,"https://www.telegraph.co.uk/money/consumer-affairs/food-shortages-empty-supermarket-shelves/",1,114
"./googleresults/TheTelegraph/agriculture/search (2).html",2,"https://www.telegraph.co.uk/radio/what-to-listen-to/archers-sybil-ruscoe/",2,115
"./googleresults/TheTelegraph/agriculture/search (2).html",2,"https://www.telegraph.co.uk/global-health/terror-and-security/ukraine-grain-russia-war-crimes-food-weaponisation/",4,117
"./googleresults/TheTelegraph/agriculture/search (2).html",2,"https://www.telegraph.co.uk/world-news/2023/05/02/eu-approves-controversial-dutch-farm-buy-out-plan/",6,119
"./googleresults/TheTelegraph/agriculture/search (2).html",2,"https://www.telegraph.co.uk/obituaries/2023/09/29/swaminathan-india-agriculture-green-revolution-obituary/",7,120
"./googleresults/TheTelegraph/agriculture/search (2).html",2,"https://www.telegraph.co.uk/global-health/climate-and-people/singapore-fish-farm-first-container-ship-food-security/",9,122
"./googleresults/TheTelegraph/agriculture/search (2).html",2,"https://www.telegraph.co.uk/food-and-drink/sustainable-farming/tesco-low-carbon-fertilisers/",10,123
"./googleresults/TheTelegraph/crops/search (2).html",2,"https://www.telegraph.co.uk/global-health/climate-and-people/locust-insect-plague-afghanistan-wheat-crops-famine/",1,124
"./googleresults/TheTelegraph/crops/search (2).html",2,"https://www.telegraph.co.uk/gardening/problem-solving/why-apple-tree-not-bearing-fruit-when-harvest/",2,125
"./googleresults/TheTelegraph/crops/search (2).html",2,"https://www.telegraph.co.uk/rice/",3,126
"./googleresults/TheTelegraph/crops/search (2).html",2,"https://www.telegraph.co.uk/business/2023/08/24/waitrose-middle-class-veg-shortage-tomatoes-artichokes/",5,128
"./googleresults/TheTelegraph/crops/search (2).html",2,"https://www.telegraph.co.uk/news/2023/06/16/british-baked-beans-scientists-develop-haricot-seed-climate/",6,129
"./googleresults/TheTelegraph/livestock/search (2).html",2,"https://www.telegraph.co.uk/news/2023/12/04/cows-killed-and-butchered-in-farmers-field-by-thieves/",1,134
"./googleresults/TheTelegraph/livestock/search (2).html",2,"https://www.telegraph.co.uk/news/2023/04/29/vegan-diet-meat-scientists-british-beef-livestock-farming/",2,135
"./googleresults/TheTelegraph/livestock/search (2).html",2,"https://www.telegraph.co.uk/business/2023/11/26/supermarkets-risk-british-beef-lamb-shortages/",4,137
"./googleresults/TheTelegraph/livestock/search (2).html",2,"https://www.telegraph.co.uk/world-news/2023/05/17/netherlands-two-cows-per-field-limit-mark-rutte/",5,138
"./googleresults/TheTelegraph/livestock/search (2).html",2,"https://www.telegraph.co.uk/politics/2023/04/01/cows-given-methane-suppressants-net-zero-plans/",6,139
"./googleresults/TheTelegraph/livestock/search (2).html",2,"https://www.telegraph.co.uk/business/2023/09/18/sainsburys-slaughters-cows-beef-net-zero-ambitions/",7,140
"./googleresults/TheTelegraph/livestock/search (2).html",2,"https://www.telegraph.co.uk/news/2023/07/20/cows-trained-music-grazing-site-shropshire-woodland/",8,141
"./googleresults/TheTelegraph/livestock/search (2).html",2,"https://www.telegraph.co.uk/news/2023/06/02/irelands-mooted-cow-massacre-warning-to-net-zero-britain/",9,142
"./googleresults/TheTelegraph/livestock/search (2).html",2,"https://www.telegraph.co.uk/world-news/2023/12/01/sheep-collar-pheromones-scares-wolf-predators-switzerland/",10,143
"./googleresults/TheTelegraph/foodsystem/search (2).html",2,"https://www.telegraph.co.uk/news/2023/10/11/rise-people-grow-own-allotments-uk-waiting-lists-15-years/",4,147
"./googleresults/TheTelegraph/foodsystem/search (2).html",2,"https://www.telegraph.co.uk/authors/j/ja-je/jemima-lewis/page-2/",5,148
"./googleresults/TheTelegraph/foodsystem/search (2).html",2,"https://www.telegraph.co.uk/global-health/climate-and-people/climate-change-is-happening-africa-must-adapt/",7,150
"./googleresults/TheTelegraph/foodsystem/search (2).html",2,"https://www.telegraph.co.uk/food-and-drink/features/great-vegan-diet-con/",8,151
"./googleresults/TheTelegraph/foodsystem/search (2).html",2,"https://www.telegraph.co.uk/global-health/climate-and-people/school-children-bear-brunt-of-the-global-hunger-crisis/",9,152
"./googleresults/TheTelegraph/farming/search (3).html",3,"https://www.telegraph.co.uk/tv/2023/01/25/amanda-owens-farming-lives-review-missed-opportunity-celebrate/",1,154
"./googleresults/TheTelegraph/farming/search (3).html",3,"https://www.telegraph.co.uk/royal-family/2023/07/12/king-charles-royal-countryside-fund-relaunch-farming/",2,155
"./googleresults/TheTelegraph/farming/search (3).html",3,"https://www.telegraph.co.uk/business/2023/02/05/aldi-lidl-spend-big-battle-hearts-minds-british-farmers/",4,157
"./googleresults/TheTelegraph/farming/search (3).html",3,"https://www.telegraph.co.uk/politics/2023/02/21/keir-starmer-claims-farming-dna-grew-home-counties/",6,159
"./googleresults/TheTelegraph/farming/search (3).html",3,"https://www.telegraph.co.uk/politics/2023/08/21/supermarkets-urged-champion-uk-farmers-buy-british/",7,160
"./googleresults/TheTelegraph/farming/search (3).html",3,"https://www.telegraph.co.uk/world-news/2023/08/07/dutch-farmers-eu-subsidies-land-do-not-own/",8,161
"./googleresults/TheTelegraph/crops/search (3).html",3,"https://www.telegraph.co.uk/global-health/opinion/",2,175
"./googleresults/TheTelegraph/crops/search (3).html",3,"https://www.telegraph.co.uk/food-and-drink/features/deer-overrunning-countryside-what-can-done/",7,180
"./googleresults/TheTelegraph/crops/search (3).html",3,"https://www.telegraph.co.uk/world-news/2023/06/06/india-farmers-workers-dress-up-bears-scare-monkeys/",8,181
"./googleresults/TheTelegraph/crops/search (3).html",3,"https://www.telegraph.co.uk/food-and-drink/features/soggy-autumn-might-need-you-to-rethink-christmas-dinner/",9,182
"./googleresults/TheTelegraph/livestock/search (3).html",3,"https://www.telegraph.co.uk/news/2023/07/24/scotland-sheepdogs-trained-protect-newborn-lambs-sea-eagles/",1,184
"./googleresults/TheTelegraph/livestock/search (3).html",3,"https://www.telegraph.co.uk/world-news/2023/10/11/farmers-new-zealand-election-labour-methane-ardern-climate/",2,185
"./googleresults/TheTelegraph/livestock/search (3).html",3,"https://www.telegraph.co.uk/columnists/2023/12/22/neighbours-cats-decimated-number-of-birds/",3,186
"./googleresults/TheTelegraph/livestock/search (3).html",3,"https://www.telegraph.co.uk/news/2023/10/04/pets-vegan-greenhouse-gas-emissions-griffith-university/",4,187
"./googleresults/TheTelegraph/livestock/search (3).html",3,"https://www.telegraph.co.uk/endangered-species/",5,188
"./googleresults/TheTelegraph/livestock/search (3).html",3,"https://www.telegraph.co.uk/news/2023/03/23/meat-may-blame-one-14-urinary-tract-infections/",7,190
"./googleresults/TheTelegraph/livestock/search (3).html",3,"https://www.telegraph.co.uk/news/2023/06/01/isabella-tree-rewilding-gardening-hay-festival-frogs-lawn/",8,191
"./googleresults/TheTelegraph/livestock/search (3).html",3,"https://www.telegraph.co.uk/news/2023/11/27/cleveland-bay-horse-died-fed-by-ignorant-member-public/",9,192
"./googleresults/TheTelegraph/foodsystem/search (3).html",3,"https://www.telegraph.co.uk/news/2023/12/04/britains-obesity-problem-costing-economy/",1,196
"./googleresults/TheTelegraph/foodsystem/search (3).html",3,"https://www.telegraph.co.uk/news/2023/12/08/plant-based-meat-highly-processed-high-salt-united-nations/",2,197
"./googleresults/TheTelegraph/foodsystem/search (3).html",3,"https://www.telegraph.co.uk/news/2023/03/23/voters-want-protection-junk-food-obesity-fight-says-former-food/",3,198
"./googleresults/TheTelegraph/foodsystem/search (3).html",3,"https://www.telegraph.co.uk/news/2023/02/19/dairy-farmers-launch-social-media-fightback-against-vegan-myths/",4,199
"./googleresults/TheTelegraph/foodsystem/search (3).html",3,"https://www.telegraph.co.uk/business/2023/05/16/clarksons-kaleb-cooper-charlie-ireland-downing-street/",5,200
"./googleresults/TheTelegraph/foodsystem/search (3).html",3,"https://www.telegraph.co.uk/health-fitness/nutrition/diet/vegan-sausages-vegetarian-health-hazards-heck-meat-free/",7,202
"./googleresults/TheTelegraph/foodsystem/search (3).html",3,"https://www.telegraph.co.uk/family/parenting/7-ways-the-dutch-are-getting-it-right-when-it-comes-to-rais/",8,203
"./googleresults/TheTelegraph/foodsystem/search (3).html",3,"https://www.telegraph.co.uk/health-fitness/diet/nutrition/big-breakfast-myth-why-get-first-meal-day-wrong/",9,204
"./googleresults/TheTelegraph/foodsystem/search (3).html",3,"https://www.telegraph.co.uk/food-and-drink/features/what-bowl-pasta-says-state-world/",10,205
"./googleresults/TheTelegraph/farming/search (4).html",4,"https://www.telegraph.co.uk/business/2023/02/28/clarksons-farm-holds-mirror-cant-do-britain/",2,207
"./googleresults/TheTelegraph/farming/search (4).html",4,"https://www.telegraph.co.uk/news/2023/11/24/farmer-jailed-clearing-herefordshire-river-john-price/",4,209
"./googleresults/TheTelegraph/farming/search (4).html",4,"https://www.telegraph.co.uk/news/2023/09/06/keir-starmer-country-life-magazine-article-farming/",5,210
"./googleresults/TheTelegraph/farming/search (4).html",4,"https://www.telegraph.co.uk/news/2023/01/04/british-egg-farmers-quitting-every-week-soaring-costs/",7,212
"./googleresults/TheTelegraph/farming/search (4).html",4,"https://www.telegraph.co.uk/world-news/2023/11/24/french-farmers-turn-road-signs-upside-down-protest/",8,213
"./googleresults/TheTelegraph/farming/search (4).html",4,"https://www.telegraph.co.uk/global-health/science-and-disease/vietnams-bear-bile-farms-feeding-illegal-trade-alternative-medicine/",9,214
"./googleresults/TheTelegraph/farming/search (4).html",4,"https://www.telegraph.co.uk/world-news/2023/12/19/farmers-protest-fuel-subsidies-tax-breaks-cuts-in-berlin/",10,215
"./googleresults/TheTelegraph/agriculture/search (4).html",4,"https://www.telegraph.co.uk/money/tax/inheritance/labour-plots-devastating-inheritance-tax-raid/",1,216
"./googleresults/TheTelegraph/agriculture/search (4).html",4,"https://www.telegraph.co.uk/politics/2023/02/18/liz-truss-right-says-keir-starmer-pledges-grow-food-uk/",2,217
"./googleresults/TheTelegraph/agriculture/search (4).html",4,"https://www.telegraph.co.uk/news/2023/09/21/sewage-most-harmful-pollution-rivers-agricultural-waste/",3,218
"./googleresults/TheTelegraph/agriculture/search (4).html",4,"https://www.telegraph.co.uk/news/2023/12/26/lady-carnarvon-highclere-downton-abbey-government-rewilding/",4,219
"./googleresults/TheTelegraph/agriculture/search (4).html",4,"https://www.telegraph.co.uk/obituaries/2023/08/14/professor-sir-gordon-conway-ecologist-obituary/",8,223
"./googleresults/TheTelegraph/crops/search (4).html",4,"https://www.telegraph.co.uk/fashion/style/gwyneth-paltrow-crop-top-how-to-wear-midriff/",1,226
"./googleresults/TheTelegraph/crops/search (4).html",4,"https://www.telegraph.co.uk/world-news/2023/07/21/helpline-french-bordeaux-winemakers-mildew-damage-vineyards/",2,227
"./googleresults/TheTelegraph/crops/search (4).html",4,"https://www.telegraph.co.uk/news/2023/10/08/ferrero-rocher-shortage-hazelnut-expensive-christmas/",3,228
"./googleresults/TheTelegraph/crops/search (4).html",4,"https://www.telegraph.co.uk/news/2023/09/05/uk-weather-heatwave-gardeners-cauliflower-broccoli/",4,229
"./googleresults/TheTelegraph/crops/search (4).html",4,"https://www.telegraph.co.uk/news/2023/12/20/demitarian-meat-dairy-nitrogen-climate-change-un-report/",5,230
"./googleresults/TheTelegraph/crops/search (4).html",4,"https://www.telegraph.co.uk/world-news/2023/08/29/italy-prosecco-producers-face-worst-harvest-in-decades/",6,231
"./googleresults/TheTelegraph/crops/search (4).html",4,"https://www.telegraph.co.uk/obituaries/2023/10/03/derek-clayton-kew-botanist-catalogue-grass-database/",8,233
"./googleresults/TheTelegraph/crops/search (4).html",4,"https://www.telegraph.co.uk/world-news/2023/11/24/us-faces-being-invaded-by-super-pigs-from-canada/",9,234
"./googleresults/TheTelegraph/crops/search (4).html",4,"https://www.telegraph.co.uk/news/2023/10/13/suspected-banksy-mural-crops-up-london/",10,235
"./googleresults/TheTelegraph/livestock/search (4).html",4,"https://www.telegraph.co.uk/columnists/2023/08/01/ulez-charge-london-sadiq-khan-john-humphrys/",1,236
"./googleresults/TheTelegraph/livestock/search (4).html",4,"https://www.telegraph.co.uk/news/2023/02/16/beaches-scotlands-hawaii-north-risk-sand-stolen/",2,237
"./googleresults/TheTelegraph/livestock/search (4).html",4,"https://www.telegraph.co.uk/news/2023/10/14/councils-in-suffolk-cornwall-and-north-northamptonshire-def/",3,238
"./googleresults/TheTelegraph/livestock/search (4).html",4,"https://www.telegraph.co.uk/news/2023/07/28/gareth-wyn-jones-squirrel-burgers-restaurant-bbc-farmer/",4,239
"./googleresults/TheTelegraph/livestock/search (4).html",4,"https://www.telegraph.co.uk/news/2023/06/06/e-collar-ban-is-based-on-ideology-not-reality/",5,240
"./googleresults/TheTelegraph/livestock/search (4).html",4,"https://www.telegraph.co.uk/news/2023/12/27/imagine-the-joy-if-clothes-and-food-were-made-in-britain-ag/",6,241
"./googleresults/TheTelegraph/livestock/search (4).html",4,"https://www.telegraph.co.uk/global-health/climate-and-people/horn-of-africa-drought-famine-sudan-ethiopia-kenya-refugees/",7,242
"./googleresults/TheTelegraph/livestock/search (4).html",4,"https://www.telegraph.co.uk/obituaries/2023/12/08/gerald-wiener-kindertransport-animal-genetics-obituary/",8,243
"./googleresults/TheTelegraph/livestock/search (4).html",4,"https://www.telegraph.co.uk/news/2023/12/14/rare-parrots-native-to-bali-born-chester-zoo/",9,244
"./googleresults/TheTelegraph/livestock/search (4).html",4,"https://www.telegraph.co.uk/news/2023/09/28/beavers-fell-trees-and-may-devastate-land-warn-farmers/",10,245
"./googleresults/TheTelegraph/foodsystem/search (4).html",4,"https://www.telegraph.co.uk/environment/2023/03/18/obsession-tidy-killing-much-loved-british-creature/",1,246
"./googleresults/TheTelegraph/foodsystem/search (4).html",4,"https://www.telegraph.co.uk/racing/2023/04/15/grand-national-security-operation-animal-rights-protesters/",2,247
"./googleresults/TheTelegraph/foodsystem/search (4).html",4,"https://www.telegraph.co.uk/business/2023/08/11/uk-economy-gdp-recession-live-ftse-100-markets-news/",3,248
"./googleresults/TheTelegraph/foodsystem/search (4).html",4,"https://www.telegraph.co.uk/racing/2023/10/12/grand-national-undergo-major-changes-animal-rights-protest/",4,249
"./googleresults/TheTelegraph/foodsystem/search (4).html",4,"https://www.telegraph.co.uk/racing/2023/04/15/grand-national-arrest-protests-animal-rising-latest-police/",5,250
